P17029	reviewed	ZKSC1_HUMAN	Zinc finger protein with KRAB and SCAN domains 1 (Zinc finger protein 139) (Zinc finger protein 36) (Zinc finger protein KOX18)	ZKSCAN1 KOX18 ZNF139 ZNF36	Homo sapiens (Human)	563
P17030	reviewed	ZNF25_HUMAN	Zinc finger protein 25 (Zinc finger protein KOX19)	ZNF25 KOX19	Homo sapiens (Human)	456
P17031	reviewed	ZNF26_HUMAN	Zinc finger protein 26 (Zinc finger protein KOX20)	ZNF26 KOX20	Homo sapiens (Human)	533
P17032	reviewed	ZN37A_HUMAN	Zinc finger protein 37A (Zinc finger protein KOX21)	ZNF37A KOX21 ZNF37	Homo sapiens (Human)	561
P17035	reviewed	ZNF28_HUMAN	Zinc finger protein 28 (Zinc finger protein KOX24)	ZNF28 KOX24	Homo sapiens (Human)	718
P17038	reviewed	ZNF43_HUMAN	Zinc finger protein 43 (Zinc finger protein 39) (Zinc finger protein HTF6) (Zinc finger protein KOX27)	ZNF43 KOX27 ZNF39 ZNF39L1	Homo sapiens (Human)	809
P17039	reviewed	ZNF30_HUMAN	Zinc finger protein 30 (Zinc finger protein KOX28)	ZNF30 KOX28	Homo sapiens (Human)	623
P17097	reviewed	ZNF7_HUMAN	Zinc finger protein 7 (Zinc finger protein HF.16) (Zinc finger protein KOX4)	ZNF7 KOX4	Homo sapiens (Human)	686
P17098	reviewed	ZNF8_HUMAN	Zinc finger protein 8 (Zinc finger protein HF.18)	ZNF8	Homo sapiens (Human)	575
P21506	reviewed	ZNF10_HUMAN	Zinc finger protein 10 (Zinc finger protein KOX1)	ZNF10 KOX1	Homo sapiens (Human)	573
P51504	reviewed	ZNF80_HUMAN	Zinc finger protein 80 (ZNFpT17)	ZNF80	Homo sapiens (Human)	273
P51508	reviewed	ZNF81_HUMAN	Zinc finger protein 81 (HFZ20)	ZNF81	Homo sapiens (Human)	661
P51522	reviewed	ZNF83_HUMAN	Zinc finger protein 83 (Zinc finger protein 816B) (Zinc finger protein HPF1)	ZNF83 ZNF816B	Homo sapiens (Human)	516
P51815	reviewed	ZN75D_HUMAN	Zinc finger protein 75D (Zinc finger protein 75) (Zinc finger protein 82)	ZNF75D ZNF75 ZNF82	Homo sapiens (Human)	510
P52737	reviewed	ZN136_HUMAN	Zinc finger protein 136	ZNF136	Homo sapiens (Human)	540
P52741	reviewed	ZN134_HUMAN	Zinc finger protein 134	ZNF134	Homo sapiens (Human)	427
P52746	reviewed	ZN142_HUMAN	Zinc finger protein 142	ZNF142 KIAA0236	Homo sapiens (Human)	1687
P58317	reviewed	ZN121_HUMAN	Zinc finger protein 121 (Zinc finger protein 20)	ZNF121 ZNF20	Homo sapiens (Human)	390
P59025	reviewed	RTP1_HUMAN	Receptor-transporting protein 1 (3CxxC-type zinc finger protein 1)	RTP1 Z3CXXC1	Homo sapiens (Human)	263
P62683	reviewed	GAK21_HUMAN	Endogenous retrovirus group K member 21 Gag polyprotein (HERV-K_12q14.1 provirus ancestral Gag polyprotein) (Gag polyprotein)	ERVK-21	Homo sapiens (Human)	666
P62684	reviewed	GA113_HUMAN	Endogenous retrovirus group K member 113 Gag polyprotein (HERV-K113 Gag protein) (HERV-K_19p13.11 provirus ancestral Gag polyprotein) (Gag polyprotein)	HERVK_113	Homo sapiens (Human)	666
P63126	reviewed	GAK9_HUMAN	Endogenous retrovirus group K member 9 Gag polyprotein (HERV-K(C6) Gag protein) (HERV-K109 Gag protein) (HERV-K_6q14.1 provirus ancestral Gag polyprotein) (Gag polyprotein)	ERVK-9	Homo sapiens (Human)	666
P63130	reviewed	GAK7_HUMAN	Endogenous retrovirus group K member 7 Gag polyprotein (HERV-K(III) Gag protein) (HERV-K102 Gag protein) (HERV-K_1q22 provirus ancestral Gag polyprotein) (Gag polyprotein)	ERVK-7	Homo sapiens (Human)	666
P63132	reviewed	PO113_HUMAN	Endogenous retrovirus group K member 113 Pol protein (HERV-K113 Pol protein) (HERV-K_19p13.11 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	HERVK_113	Homo sapiens (Human)	956
P63133	reviewed	POK8_HUMAN	Endogenous retrovirus group K member 8 Pol protein (HERV-K115 Pol protein) (HERV-K_8p23.1 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-8	Homo sapiens (Human)	956
P63135	reviewed	POK7_HUMAN	Endogenous retrovirus group K member 7 Pol protein (HERV-K(III) Pol protein) (HERV-K102 Pol protein) (HERV-K_1q22 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-7	Homo sapiens (Human)	1459
P63136	reviewed	POK25_HUMAN	Endogenous retrovirus group K member 25 Pol protein (HERV-K_11q22.1 provirus ancestral Pol protein) [Includes: Reverse transcriptase (RT) (EC 2.7.7.49); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN)]	ERVK-25	Homo sapiens (Human)	954
P63145	reviewed	GAK24_HUMAN	Endogenous retrovirus group K member 24 Gag polyprotein (HERV-K101 Gag protein) (HERV-K_22q11.21 provirus ancestral Gag polyprotein) (Gag polyprotein)	ERVK-24	Homo sapiens (Human)	666
P87889	reviewed	GAK10_HUMAN	Endogenous retrovirus group K member 10 Gag polyprotein (HERV-K10 Gag protein) (HERV-K107 Gag protein) (HERV-K_5q33.3 provirus ancestral Gag polyprotein) (Gag polyprotein)	ERVK-10	Homo sapiens (Human)	666
P98169	reviewed	ZXDB_HUMAN	Zinc finger X-linked protein ZXDB	ZXDB	Homo sapiens (Human)	803
Q02386	reviewed	ZNF45_HUMAN	Zinc finger protein 45 (BRC1744) (Zinc finger protein 13) (Zinc finger protein KOX5)	ZNF45 KOX5 ZNF13	Homo sapiens (Human)	682
Q03936	reviewed	ZNF92_HUMAN	Zinc finger protein 92 (Zinc finger protein HTF12)	ZNF92	Homo sapiens (Human)	586
Q06732	reviewed	ZN33B_HUMAN	Zinc finger protein 33B (Zinc finger protein 11B) (Zinc finger protein KOX2)	ZNF33B KOX2 ZNF11B	Homo sapiens (Human)	778
Q08ER8	reviewed	ZN543_HUMAN	Zinc finger protein 543	ZNF543	Homo sapiens (Human)	600
Q0D2J5	reviewed	ZN763_HUMAN	Zinc finger protein 763	ZNF763	Homo sapiens (Human)	394
Q12901	reviewed	ZN155_HUMAN	Zinc finger protein 155	ZNF155	Homo sapiens (Human)	538
Q13106	reviewed	ZN154_HUMAN	Zinc finger protein 154	ZNF154 KIAA2003	Homo sapiens (Human)	437
Q13434	reviewed	MKRN4_HUMAN	Putative E3 ubiquitin-protein ligase makorin-4 (EC 2.3.2.27) (Makorin RING finger protein pseudogene 4) (Makorin RING finger protein pseudogene 5) (RING finger protein 64) (RING-type E3 ubiquitin transferase makorin-4) (Zinc finger protein 127-Xp) (ZNF127-Xp) (Zinc finger protein 127-like 1)	MKRN4P MKRN4 MKRNP5 RNF64 ZNF127L1	Homo sapiens (Human)	485
Q13474	reviewed	DRP2_HUMAN	Dystrophin-related protein 2 (DRP-2)	DRP2	Homo sapiens (Human)	957
Q14590	reviewed	ZN235_HUMAN	Zinc finger protein 235 (Zinc finger protein 270) (Zinc finger protein 93 homolog) (Zfp-93) (Zinc finger protein HZF6)	ZNF235 ZFP93 ZNF270	Homo sapiens (Human)	738
Q14593	reviewed	ZN273_HUMAN	Zinc finger protein 273 (Zinc finger protein HZF9)	ZNF273	Homo sapiens (Human)	569
Q15283	reviewed	RASA2_HUMAN	Ras GTPase-activating protein 2 (GTPase-activating protein 1m) (GAP1m)	RASA2 GAP1M RASGAP	Homo sapiens (Human)	850
Q15695	reviewed	U2AFL_HUMAN	"U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1 (CCCH type zinc finger, RNA-binding motif and serine/arginine rich protein 1) (U2(RNU2) small nuclear RNA auxiliary factor 1-like 1)"	ZRSR2P1 U2AF1-RS1 U2AF1L1 U2AF1P U2AF1RS1 U2AFBPL ZRSR1	Homo sapiens (Human)	479
Q15935	reviewed	ZNF77_HUMAN	Zinc finger protein 77 (ZNFpT1)	ZNF77	Homo sapiens (Human)	545
Q15937	reviewed	ZNF79_HUMAN	Zinc finger protein 79 (ZNFpT7)	ZNF79	Homo sapiens (Human)	498
Q2M3X9	reviewed	ZN674_HUMAN	Zinc finger protein 674	ZNF674	Homo sapiens (Human)	581
Q32M78	reviewed	ZN699_HUMAN	Zinc finger protein 699 (Hangover homolog)	ZNF699	Homo sapiens (Human)	642
Q3SY52	reviewed	ZIK1_HUMAN	Zinc finger protein interacting with ribonucleoprotein K (Zinc finger protein 762)	ZIK1 ZNF762	Homo sapiens (Human)	487
Q3ZCT1	reviewed	ZN260_HUMAN	Zinc finger protein 260 (Zfp-260)	ZNF260 ZFP260	Homo sapiens (Human)	412
Q3ZCX4	reviewed	ZN568_HUMAN	Zinc finger protein 568	ZNF568	Homo sapiens (Human)	644
Q495X7	reviewed	TRI60_HUMAN	Tripartite motif-containing protein 60 (RING finger protein 129) (RING finger protein 33)	TRIM60 RNF129 RNF33	Homo sapiens (Human)	471
Q496Y0	reviewed	LONF3_HUMAN	LON peptidase N-terminal domain and RING finger protein 3 (RING finger protein 127)	LONRF3 RNF127	Homo sapiens (Human)	759
Q53GI3	reviewed	ZN394_HUMAN	Zinc finger protein 394 (Zinc finger protein with KRAB and SCAN domains 14)	ZNF394 ZKSCAN14	Homo sapiens (Human)	561
Q5EBL2	reviewed	ZN628_HUMAN	Zinc finger protein 628	ZNF628	Homo sapiens (Human)	1059
Q5FWF6	reviewed	ZN789_HUMAN	Zinc finger protein 789	ZNF789	Homo sapiens (Human)	425
Q5HYM0	reviewed	ZC12B_HUMAN	Probable ribonuclease ZC3H12B (EC 3.1.-.-) (MCP-induced protein 2) (Zinc finger CCCH domain-containing protein 12B)	ZC3H12B CXorf32 MCPIP2	Homo sapiens (Human)	836
Q5JT82	reviewed	KLF17_HUMAN	Krueppel-like factor 17 (Zinc finger protein 393)	KLF17 ZNF393	Homo sapiens (Human)	389
Q5SXM8	reviewed	DNLZ_HUMAN	DNL-type zinc finger protein (Hsp70-escort protein 1) (HEP1) (mtHsp70-escort protein)	DNLZ C9orf151	Homo sapiens (Human)	178
Q5TC79	reviewed	ZBT37_HUMAN	Zinc finger and BTB domain-containing protein 37	ZBTB37	Homo sapiens (Human)	503
Q5TYW1	reviewed	ZN658_HUMAN	Zinc finger protein 658	ZNF658	Homo sapiens (Human)	1059
Q5VV52	reviewed	ZN691_HUMAN	Zinc finger protein 691	ZNF691	Homo sapiens (Human)	315
Q5W0U4	reviewed	BSPRY_HUMAN	B box and SPRY domain-containing protein	BSPRY	Homo sapiens (Human)	402
Q63HK3	reviewed	ZKSC2_HUMAN	Zinc finger protein with KRAB and SCAN domains 2 (Zinc finger protein 694)	ZKSCAN2 ZNF694	Homo sapiens (Human)	967
Q66K41	reviewed	Z385C_HUMAN	Zinc finger protein 385C	ZNF385C	Homo sapiens (Human)	422
Q68DY1	reviewed	ZN626_HUMAN	Zinc finger protein 626	ZNF626	Homo sapiens (Human)	528
Q6AZW8	reviewed	ZN660_HUMAN	Zinc finger protein 660	ZNF660	Homo sapiens (Human)	331
Q6IQ32	reviewed	ADNP2_HUMAN	Activity-dependent neuroprotector homeobox protein 2 (ADNP homeobox protein 2) (Zinc finger protein 508)	ADNP2 KIAA0863 ZNF508	Homo sapiens (Human)	1131
Q6IV72	reviewed	ZN425_HUMAN	Zinc finger protein 425	ZNF425	Homo sapiens (Human)	752
Q6NSZ9	reviewed	ZSC25_HUMAN	Zinc finger and SCAN domain-containing protein 25 (Zinc finger protein 498)	ZSCAN25 ZNF498	Homo sapiens (Human)	544
Q6P1K8	reviewed	T2H2L_HUMAN	General transcription factor IIH subunit 2-like protein (General transcription factor IIH polypeptide 2-like protein)	GTF2H2C; GTF2H2C_2 GTF2H2D	Homo sapiens (Human)	395
Q6PF04	reviewed	ZN613_HUMAN	Zinc finger protein 613	ZNF613	Homo sapiens (Human)	617
Q6ZN11	reviewed	ZN793_HUMAN	Zinc finger protein 793	ZNF793	Homo sapiens (Human)	406
Q6ZN54	reviewed	DEFI8_HUMAN	Differentially expressed in FDCP 8 homolog (DEF-8)	DEF8	Homo sapiens (Human)	512
Q6ZNB6	reviewed	NFXL1_HUMAN	NF-X1-type zinc finger protein NFXL1 (Ovarian zinc finger protein) (hOZFP)	NFXL1 OZFP	Homo sapiens (Human)	911
Q6ZR52	reviewed	ZN493_HUMAN	Zinc finger protein 493	ZNF493	Homo sapiens (Human)	646
Q6ZS27	reviewed	ZN662_HUMAN	Zinc finger protein 662	ZNF662	Homo sapiens (Human)	426
Q6ZTA4	reviewed	TRI67_HUMAN	Tripartite motif-containing protein 67 (TRIM9-like protein)	TRIM67 TNL	Homo sapiens (Human)	783
Q6ZWE6	reviewed	PKHM3_HUMAN	Pleckstrin homology domain-containing family M member 3 (PH domain-containing family M member 3) (Differentiation associated protein)	PLEKHM3 DAPR PLEKHM1L	Homo sapiens (Human)	761
Q7L0R7	reviewed	RNF44_HUMAN	RING finger protein 44	RNF44 KIAA1100	Homo sapiens (Human)	432
Q7L3S4	reviewed	ZN771_HUMAN	Zinc finger protein 771 (Mesenchymal stem cell protein DSC43)	ZNF771	Homo sapiens (Human)	317
Q7LDI9	reviewed	GAK6_HUMAN	Endogenous retrovirus group K member 6 Gag polyprotein (HERV-K(C7) Gag protein) (HERV-K(HML-2.HOM) Gag protein) (HERV-K108 Gag protein) (HERV-K_7p22.1 provirus ancestral Gag polyprotein) (Gag polyprotein)	ERVK-6 ERVK6	Homo sapiens (Human)	666
Q7RTV3	reviewed	ZN367_HUMAN	Zinc finger protein 367 (C2H2 zinc finger protein ZFF29)	ZNF367 ZFF29	Homo sapiens (Human)	350
Q7Z2T5	reviewed	TRM1L_HUMAN	TRMT1-like protein (EC 2.1.1.-)	TRMT1L C1orf25 TRM1L MSTP070	Homo sapiens (Human)	733
Q7Z340	reviewed	ZN551_HUMAN	Zinc finger protein 551 (Zinc finger protein KOX23)	ZNF551 KOX23	Homo sapiens (Human)	670
Q7Z398	reviewed	ZN550_HUMAN	Zinc finger protein 550	ZNF550	Homo sapiens (Human)	422
Q7Z7L9	reviewed	ZSCA2_HUMAN	Zinc finger and SCAN domain-containing protein 2 (Zinc finger protein 29 homolog) (Zfp-29) (Zinc finger protein 854)	ZSCAN2 ZFP29 ZNF854	Homo sapiens (Human)	614
Q86SH2	reviewed	ZAR1_HUMAN	Zygote arrest protein 1	ZAR1	Homo sapiens (Human)	424
Q86TJ5	reviewed	ZN554_HUMAN	Zinc finger protein 554	ZNF554	Homo sapiens (Human)	538
Q86UE3	reviewed	ZN546_HUMAN	Zinc finger protein 546 (Zinc finger protein 49)	ZNF546 ZNF49	Homo sapiens (Human)	836
Q86W11	reviewed	ZSC30_HUMAN	Zinc finger and SCAN domain-containing protein 30 (ZNF-WYM) (Zinc finger protein 397 opposite strand) (Zinc finger protein 397OS)	ZSCAN30 ZNF397OS	Homo sapiens (Human)	494
Q86Y25	reviewed	Z354C_HUMAN	"Zinc finger protein 354C (Kidney, ischemia, and developmentally-regulated protein 3) (hKID3)"	ZNF354C KID3	Homo sapiens (Human)	554
Q86YE8	reviewed	ZN573_HUMAN	Zinc finger protein 573	ZNF573	Homo sapiens (Human)	665
Q86YH2	reviewed	Z280B_HUMAN	Zinc finger protein 280B (5'OY11.1) (Suppressor of hairy wing homolog 2) (Zinc finger protein 279) (Zinc finger protein 632)	ZNF280B SUHW2 ZNF279 ZNF632	Homo sapiens (Human)	543
Q8IW03	reviewed	SIAH3_HUMAN	Seven in absentia homolog 3 (Siah-3)	SIAH3	Homo sapiens (Human)	269
Q8IW36	reviewed	ZN695_HUMAN	Zinc finger protein 695 (Zinc finger protein SBZF3)	ZNF695	Homo sapiens (Human)	515
Q8IWR0	reviewed	Z3H7A_HUMAN	Zinc finger CCCH domain-containing protein 7A	ZC3H7A ZC3H7 ZC3HDC7 HSPC055	Homo sapiens (Human)	971
Q8IWY8	reviewed	ZSC29_HUMAN	Zinc finger and SCAN domain-containing protein 29 (Zinc finger protein 690)	ZSCAN29 ZNF690	Homo sapiens (Human)	852
Q8IXZ3	reviewed	SP8_HUMAN	Transcription factor Sp8 (Specificity protein 8)	SP8	Homo sapiens (Human)	490
Q8IYL2	reviewed	TRM44_HUMAN	Probable tRNA (uracil-O(2)-)-methyltransferase (EC 2.1.1.211) (Methyltransferase-like protein 19)	TRMT44 C4orf23 METTL19	Homo sapiens (Human)	757
Q8IYX0	reviewed	ZN679_HUMAN	Zinc finger protein 679	ZNF679	Homo sapiens (Human)	411
Q8IZ26	reviewed	ZNF34_HUMAN	Zinc finger protein 34 (Zinc finger protein KOX32)	ZNF34 KOX32	Homo sapiens (Human)	560
Q8N143	reviewed	BCL6B_HUMAN	B-cell CLL/lymphoma 6 member B protein (Bcl6-associated zinc finger protein) (Zinc finger protein 62)	BCL6B BAZF ZNF62	Homo sapiens (Human)	479
Q8N184	reviewed	ZN567_HUMAN	Zinc finger protein 567	ZNF567	Homo sapiens (Human)	647
Q8N3J9	reviewed	ZN664_HUMAN	Zinc finger protein 664 (Zinc finger protein 176) (Zinc finger protein from organ of Corti)	ZNF664 ZFOC1 ZNF176	Homo sapiens (Human)	261
Q8N4W9	reviewed	ZN808_HUMAN	Zinc finger protein 808	ZNF808	Homo sapiens (Human)	903
Q8N7K0	reviewed	ZN433_HUMAN	Zinc finger protein 433	ZNF433	Homo sapiens (Human)	673
Q8N7M2	reviewed	ZN283_HUMAN	Zinc finger protein 283 (Zinc finger protein HZF19)	ZNF283	Homo sapiens (Human)	679
Q8N806	reviewed	UBR7_HUMAN	Putative E3 ubiquitin-protein ligase UBR7 (EC 2.3.2.27) (N-recognin-7) (RING-type E3 ubiquitin transferase UBR7)	UBR7 C14orf130	Homo sapiens (Human)	425
Q8N823	reviewed	ZN611_HUMAN	Zinc finger protein 611	ZNF611	Homo sapiens (Human)	705
Q8N859	reviewed	ZN713_HUMAN	Zinc finger protein 713	ZNF713	Homo sapiens (Human)	443
Q8N883	reviewed	ZN614_HUMAN	Zinc finger protein 614	ZNF614	Homo sapiens (Human)	585
Q8N8J6	reviewed	ZN615_HUMAN	Zinc finger protein 615	ZNF615	Homo sapiens (Human)	731
Q8N8L2	reviewed	ZN491_HUMAN	Zinc finger protein 491	ZNF491	Homo sapiens (Human)	437
Q8N8Y5	reviewed	ZFP41_HUMAN	Zinc finger protein 41 homolog (Zfp-41)	ZFP41	Homo sapiens (Human)	198
Q8N8Z8	reviewed	ZN441_HUMAN	Zinc finger protein 441	ZNF441	Homo sapiens (Human)	693
Q8N988	reviewed	ZN557_HUMAN	Zinc finger protein 557	ZNF557	Homo sapiens (Human)	423
Q8N9L1	reviewed	ZIC4_HUMAN	Zinc finger protein ZIC 4 (Zinc finger protein of the cerebellum 4)	ZIC4	Homo sapiens (Human)	334
Q8N9V2	reviewed	TRIML_HUMAN	Probable E3 ubiquitin-protein ligase TRIML1 (EC 2.3.2.27) (RING finger protein 209) (RING-type E3 ubiquitin transferase TRIML1) (Tripartite motif family-like protein 1)	TRIML1 RNF209	Homo sapiens (Human)	468
Q8N9Z0	reviewed	ZN610_HUMAN	Zinc finger protein 610	ZNF610	Homo sapiens (Human)	462
Q8NA19	reviewed	LMBL4_HUMAN	Lethal(3)malignant brain tumor-like protein 4 (H-l(3)mbt-like protein 4) (L(3)mbt-like protein 4) (L3mbt-like 4)	L3MBTL4	Homo sapiens (Human)	623
Q8NAF0	reviewed	ZN579_HUMAN	Zinc finger protein 579	ZNF579	Homo sapiens (Human)	562
Q8NCA9	reviewed	ZN784_HUMAN	Zinc finger protein 784	ZNF784	Homo sapiens (Human)	323
Q8NCK3	reviewed	ZN485_HUMAN	Zinc finger protein 485	ZNF485	Homo sapiens (Human)	441
Q8NCN2	reviewed	ZBT34_HUMAN	Zinc finger and BTB domain-containing protein 34	ZBTB34 KIAA1993	Homo sapiens (Human)	500
Q8ND82	reviewed	Z280C_HUMAN	Zinc finger protein 280C (Suppressor of hairy wing homolog 3) (Zinc finger protein 633)	ZNF280C SUHW3 ZNF633	Homo sapiens (Human)	737
Q8NDX6	reviewed	ZN740_HUMAN	Zinc finger protein 740 (OriLyt TD-element-binding protein 7)	ZNF740 TB7	Homo sapiens (Human)	193
Q8NEP9	reviewed	ZN555_HUMAN	Zinc finger protein 555	ZNF555	Homo sapiens (Human)	628
Q8NHY6	reviewed	ZFP28_HUMAN	Zinc finger protein 28 homolog (Zfp-28) (Krueppel-like zinc finger factor X6)	ZFP28 KIAA1431	Homo sapiens (Human)	868
Q8TAF7	reviewed	ZN461_HUMAN	Zinc finger protein 461 (Gonadotropin-inducible ovary transcription repressor 1) (GIOT-1)	ZNF461 GIOT1	Homo sapiens (Human)	563
Q8TAQ5	reviewed	ZN420_HUMAN	Zinc finger protein 420	ZNF420	Homo sapiens (Human)	688
Q8TB52	reviewed	FBX30_HUMAN	F-box only protein 30	FBXO30 FBX30	Homo sapiens (Human)	745
Q8TBF4	reviewed	ZCRB1_HUMAN	Zinc finger CCHC-type and RNA-binding motif-containing protein 1 (U11/U12 small nuclear ribonucleoprotein 31 kDa protein) (U11/U12 snRNP 31 kDa protein) (U11/U12-31K)	ZCRB1	Homo sapiens (Human)	217
Q8TBZ5	reviewed	ZN502_HUMAN	Zinc finger protein 502	ZNF502	Homo sapiens (Human)	544
Q8TC21	reviewed	ZN596_HUMAN	Zinc finger protein 596	ZNF596	Homo sapiens (Human)	504
Q8TD94	reviewed	KLF14_HUMAN	Krueppel-like factor 14 (Basic transcription element-binding protein 5) (BTE-binding protein 5) (Transcription factor BTEB5)	KLF14 BTEB5	Homo sapiens (Human)	323
Q8TF39	reviewed	ZN483_HUMAN	Zinc finger protein 483 (Zinc finger protein with KRAB and SCAN domains 16)	ZNF483 KIAA1962 ZKSCAN16	Homo sapiens (Human)	744
Q8TF45	reviewed	ZN418_HUMAN	Zinc finger protein 418	ZNF418 KIAA1956	Homo sapiens (Human)	676
Q8TF68	reviewed	ZN384_HUMAN	Zinc finger protein 384 (CAG repeat protein 1) (CAS-interacting zinc finger protein) (Nuclear matrix transcription factor 4) (Nuclear matrix protein 4) (Trinucleotide repeat-containing gene 1 protein)	ZNF384 CAGH1 CIZ NMP4 TNRC1	Homo sapiens (Human)	577
Q8WVZ7	reviewed	RN133_HUMAN	E3 ubiquitin-protein ligase RNF133 (EC 2.3.2.27) (RING finger protein 133) (RING-type E3 ubiquitin transferase RNF133)	RNF133	Homo sapiens (Human)	376
Q8WXB4	reviewed	ZN606_HUMAN	Zinc finger protein 606 (Zinc finger protein 328)	ZNF606 KIAA1852 ZNF328	Homo sapiens (Human)	792
Q8WYQ9	reviewed	ZCH14_HUMAN	Zinc finger CCHC domain-containing protein 14 (BDG-29)	ZCCHC14 KIAA0579	Homo sapiens (Human)	949
Q8WZ64	reviewed	ARAP2_HUMAN	"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 (Centaurin-delta-1) (Cnt-d1) (Protein PARX)"	ARAP2 CENTD1 KIAA0580	Homo sapiens (Human)	1704
Q92610	reviewed	ZN592_HUMAN	Zinc finger protein 592	ZNF592 KIAA0211	Homo sapiens (Human)	1267
Q92664	reviewed	TF3A_HUMAN	Transcription factor IIIA (TFIIIA)	GTF3A	Homo sapiens (Human)	365
Q969W8	reviewed	ZN566_HUMAN	Zinc finger protein 566	ZNF566	Homo sapiens (Human)	418
Q96BQ3	reviewed	TRI43_HUMAN	Tripartite motif-containing protein 43	TRIM43	Homo sapiens (Human)	446
Q96BV0	reviewed	ZN775_HUMAN	Zinc finger protein 775	ZNF775	Homo sapiens (Human)	537
Q96C28	reviewed	ZN707_HUMAN	Zinc finger protein 707	ZNF707	Homo sapiens (Human)	371
Q96CX3	reviewed	ZN501_HUMAN	Zinc finger protein 501 (Zinc finger protein 52)	ZNF501 ZNF52	Homo sapiens (Human)	271
Q96DX4	reviewed	RSPRY_HUMAN	RING finger and SPRY domain-containing protein 1	RSPRY1 KIAA1972 UNQ328/PRO444	Homo sapiens (Human)	576
Q96EH8	reviewed	NEUL3_HUMAN	E3 ubiquitin-protein ligase NEURL3 (EC 2.3.2.27) (Lung-inducible neuralized-related C3CH4 RING domain protein) (Neuralized-like protein 3) (RING-type E3 ubiquitin transferase NEURL3)	NEURL3 LINCR	Homo sapiens (Human)	262
Q96GY0	reviewed	ZC21A_HUMAN	Zinc finger C2HC domain-containing protein 1A	ZC2HC1A C8orf70 FAM164A CGI-62	Homo sapiens (Human)	325
Q96HQ0	reviewed	ZN419_HUMAN	Zinc finger protein 419	ZNF419 ZNF419A	Homo sapiens (Human)	510
Q96JC4	reviewed	ZN479_HUMAN	Zinc finger protein 479 (Zinc finger protein Kr19) (HKr19)	ZNF479	Homo sapiens (Human)	524
Q96K62	reviewed	ZBT45_HUMAN	Zinc finger and BTB domain-containing protein 45 (Zinc finger protein 499)	ZBTB45 ZNF499	Homo sapiens (Human)	511
Q96LW9	reviewed	ZSC31_HUMAN	Zinc finger and SCAN domain-containing protein 31 (Zinc finger protein 323)	ZSCAN31 ZNF310P ZNF323	Homo sapiens (Human)	406
Q96MT1	reviewed	RN145_HUMAN	RING finger protein 145 (EC 2.3.2.27)	RNF145	Homo sapiens (Human)	663
Q96N38	reviewed	ZN714_HUMAN	Zinc finger protein 714	ZNF714	Homo sapiens (Human)	554
Q96NL3	reviewed	ZN599_HUMAN	Zinc finger protein 599	ZNF599	Homo sapiens (Human)	588
Q96P50	reviewed	ACAP3_HUMAN	"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 (Centaurin-beta-5) (Cnt-b5)"	ACAP3 CENTB5 KIAA1716	Homo sapiens (Human)	834
Q96PE6	reviewed	ZIM3_HUMAN	Zinc finger imprinted 3 (Zinc finger protein 657)	ZIM3 ZNF657	Homo sapiens (Human)	472
Q96SE7	reviewed	ZN347_HUMAN	Zinc finger protein 347 (Zinc finger protein 1111)	ZNF347 ZNF1111	Homo sapiens (Human)	839
Q96SK3	reviewed	ZN607_HUMAN	Zinc finger protein 607	ZNF607	Homo sapiens (Human)	696
Q96SL8	reviewed	FIZ1_HUMAN	Flt3-interacting zinc finger protein 1 (Zinc finger protein 798)	FIZ1 ZNF798	Homo sapiens (Human)	496
Q96SR6	reviewed	ZN382_HUMAN	Zinc finger protein 382 (KRAB/zinc finger suppressor protein 1) (KS1) (Multiple zinc finger and krueppel-associated box protein KS1)	ZNF382	Homo sapiens (Human)	550
Q96T92	reviewed	INSM2_HUMAN	Insulinoma-associated protein 2 (Zinc finger protein IA-6)	INSM2 IA6 Nbla106	Homo sapiens (Human)	566
